Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Workout_Intensity,Calories_per_Min,HRR,BMI_Category,Hydration_per_Kg
18,Female,91.0,1.69,192.0,140.0,70.0,0.67,433.0,Soccer,39.2,2.5,5,Beginner,32.0,0.729,10.771,122.0,Obese,0.027
25,Female,70.6,1.57,188.0,133.0,71.0,0.8,385.0,Soccer,29.4,2.4,4,Intermediate,28.8,0.707,8.021,117.0,Overweight,0.034
46,Male,70.7,1.77,165.0,108.0,75.0,0.58,216.0,Yoga,19.2,2.4,2,Beginner,22.7,0.655,6.207,90.0,Normal,0.034
18,Female,90.0,1.68,197.0,141.0,74.0,0.63,432.0,Strength Training,36.9,2.9,4,Beginner,31.9,0.716,11.429,123.0,Obese,0.032
18,Male,86.8,1.86,197.0,158.0,63.0,0.78,767.0,Running,21.6,2.7,2,Intermediate,25.1,0.802,16.389,134.0,Overweight,0.031
60,Female,60.7,1.55,160.0,100.0,71.0,0.83,269.0,Walking,33.6,2.0,4,Intermediate,25.1,0.625,5.402,89.0,Overweight,0.033
18,Female,67.7,1.61,210.0,170.0,65.0,0.92,713.0,Running,27.5,2.5,4,Intermediate,26.2,0.81,12.917,145.0,Overweight,0.037
22,Male,88.0,1.7,193.0,164.0,67.0,0.56,511.0,HIIT,27.8,2.5,2,Beginner,30.5,0.85,15.208,126.0,Obese,0.028
26,Male,69.4,1.64,191.0,153.0,72.0,0.74,476.0,Swimming,19.6,2.3,4,Beginner,26.0,0.801,10.721,119.0,Overweight,0.033
37,Male,82.5,1.81,174.0,127.0,73.0,0.89,554.0,Running,18.4,2.7,3,Intermediate,25.3,0.73,10.375,101.0,Overweight,0.033
22,Female,72.2,1.58,192.0,154.0,70.0,0.72,521.0,CrossFit,32.2,2.2,4,Intermediate,28.8,0.802,12.06,122.0,Overweight,0.03
34,Female,63.7,1.67,187.0,148.0,78.0,0.81,480.0,Cycling,24.4,2.3,5,Beginner,22.7,0.791,9.877,109.0,Normal,0.036
25,Female,84.0,1.59,190.0,131.0,72.0,0.75,463.0,Running,40.0,2.4,5,Intermediate,33.0,0.689,10.289,118.0,Obese,0.029
19,Female,59.5,1.65,193.0,153.0,71.0,0.68,417.0,HIIT,23.8,2.0,3,Intermediate,21.9,0.793,10.221,122.0,Normal,0.034
60,Non-binary,103.9,1.84,163.0,132.0,77.0,0.61,664.0,CrossFit,37.3,2.9,5,Intermediate,30.8,0.81,18.142,86.0,Obese,0.028
50,Female,56.9,1.59,165.0,133.0,76.0,0.5,287.0,HIIT,28.4,2.0,2,Beginner,22.6,0.806,9.567,89.0,Normal,0.035
46,Male,78.4,1.78,164.0,119.0,70.0,0.75,382.0,Running,19.6,2.6,4,Intermediate,24.7,0.726,8.489,94.0,Normal,0.033
42,Female,77.2,1.75,169.0,128.0,81.0,0.52,301.0,Aerobics,36.2,2.4,2,Beginner,25.2,0.757,9.647,88.0,Overweight,0.031
25,Female,76.2,1.64,197.0,159.0,72.0,0.5,385.0,CrossFit,33.7,2.2,2,Beginner,28.3,0.807,12.833,125.0,Overweight,0.029
27,Female,80.5,1.7,189.0,155.0,69.0,0.6,462.0,CrossFit,34.8,2.3,4,Intermediate,27.7,0.82,12.833,120.0,Overweight,0.029
20,Female,67.0,1.61,209.0,170.0,70.0,0.5,354.0,HIIT,33.4,2.0,3,Beginner,25.7,0.813,11.8,139.0,Overweight,0.03
33,Female,71.3,1.61,188.0,143.0,79.0,0.63,310.0,Boxing,36.4,2.1,3,Beginner,27.4,0.761,8.201,109.0,Overweight,0.029
38,Female,88.1,1.65,180.0,108.0,56.0,0.97,392.0,Pilates,38.4,2.8,4,Advanced,32.3,0.6,6.735,124.0,Obese,0.032
25,Male,113.7,1.91,196.0,121.0,79.0,0.79,475.0,Yoga,27.2,2.9,4,Intermediate,31.1,0.617,10.021,117.0,Obese,0.026
18,Male,61.6,1.82,207.0,146.0,57.0,0.77,317.0,Aerobics,9.1,2.3,4,Intermediate,18.5,0.705,6.861,150.0,Normal,0.037
33,Male,71.3,1.62,192.0,120.0,63.0,0.93,302.0,Yoga,15.7,2.1,2,Advanced,27.3,0.625,5.412,129.0,Overweight,0.029
21,Female,76.7,1.61,205.0,141.0,68.0,1.16,568.0,Soccer,30.9,2.7,3,Advanced,29.7,0.688,8.161,137.0,Overweight,0.035
35,Female,56.6,1.56,188.0,134.0,81.0,0.62,246.0,Tennis,29.7,1.9,4,Beginner,23.1,0.713,6.613,107.0,Normal,0.034
23,Male,65.3,1.88,200.0,155.0,71.0,0.84,478.0,Swimming,13.3,2.3,4,Beginner,18.5,0.775,9.484,129.0,Normal,0.035
18,Female,59.1,1.71,209.0,121.0,75.0,1.09,306.0,Yoga,16.4,2.2,5,Advanced,20.3,0.579,4.679,134.0,Normal,0.037
23,Male,78.3,1.91,193.0,124.0,73.0,0.71,253.0,Pilates,17.6,2.4,4,Beginner,21.6,0.642,5.939,120.0,Normal,0.031
18,Female,56.1,1.72,210.0,158.0,73.0,0.61,256.0,Soccer,20.6,2.1,2,Beginner,19.0,0.752,6.995,137.0,Normal,0.037
26,Female,59.2,1.65,197.0,148.0,78.0,1.02,570.0,Cycling,21.9,2.1,5,Intermediate,21.8,0.751,9.314,119.0,Normal,0.035
22,Female,53.1,1.69,198.0,170.0,66.0,0.57,344.0,HIIT,23.4,1.9,2,Beginner,18.5,0.859,10.058,132.0,Normal,0.036
23,Male,69.5,1.88,188.0,143.0,72.0,0.67,313.0,Running,16.4,2.5,2,Beginner,19.6,0.761,7.786,116.0,Normal,0.036
47,Female,62.4,1.64,166.0,138.0,81.0,0.54,329.0,Rowing,30.8,1.9,3,Beginner,23.3,0.831,10.154,85.0,Normal,0.03
38,Male,77.8,1.71,181.0,145.0,76.0,0.66,577.0,CrossFit,23.5,2.6,4,Intermediate,26.6,0.801,14.571,105.0,Overweight,0.033
35,Male,95.8,1.79,195.0,139.0,80.0,0.89,550.0,Strength Training,21.7,3.1,4,Intermediate,29.9,0.713,10.3,115.0,Overweight,0.032
32,Female,75.0,1.63,178.0,135.0,74.0,0.55,402.0,HIIT,30.4,2.4,3,Intermediate,28.3,0.758,12.182,104.0,Overweight,0.032
22,Female,70.9,1.61,198.0,170.0,73.0,0.66,446.0,Running,30.6,2.4,3,Beginner,27.5,0.859,11.263,125.0,Overweight,0.034
19,Male,84.3,1.74,191.0,164.0,73.0,0.77,747.0,Running,26.1,2.8,3,Beginner,27.9,0.859,16.169,118.0,Overweight,0.033
18,Male,87.9,1.85,192.0,144.0,65.0,0.68,429.0,Tennis,22.0,2.9,3,Beginner,25.8,0.75,10.515,127.0,Overweight,0.033
34,Female,63.8,1.5,194.0,129.0,82.0,0.63,308.0,Aerobics,33.9,2.2,5,Intermediate,28.3,0.665,8.148,112.0,Overweight,0.034
22,Male,113.1,1.81,207.0,168.0,72.0,0.57,723.0,HIIT,33.1,2.9,3,Beginner,34.6,0.812,21.14,135.0,Obese,0.026
38,Female,68.2,1.65,190.0,150.0,77.0,0.8,547.0,Cycling,29.7,2.5,3,Beginner,25.2,0.789,11.396,113.0,Overweight,0.037
58,Female,61.9,1.68,160.0,119.0,67.0,0.86,462.0,Rowing,22.3,2.0,4,Advanced,21.9,0.744,8.953,93.0,Normal,0.032
31,Female,58.8,1.63,195.0,139.0,70.0,0.9,401.0,Strength Training,23.0,1.9,5,Intermediate,22.1,0.713,7.426,125.0,Normal,0.032
29,Male,106.0,1.82,199.0,142.0,73.0,0.5,366.0,Running,27.0,2.8,2,Beginner,31.9,0.714,12.2,126.0,Obese,0.026
45,Male,87.5,1.85,179.0,121.0,71.0,0.7,460.0,Boxing,21.2,2.5,4,Intermediate,25.5,0.676,10.952,108.0,Overweight,0.029
26,Male,69.1,1.8,199.0,124.0,69.0,0.72,224.0,Yoga,14.3,2.1,3,Beginner,21.4,0.623,5.185,130.0,Normal,0.03
39,Male,91.9,1.68,176.0,121.0,58.0,0.77,497.0,Soccer,24.5,2.7,4,Intermediate,32.7,0.688,10.758,118.0,Obese,0.029
27,Male,59.7,1.63,183.0,130.0,73.0,0.79,445.0,Rowing,15.5,2.0,2,Intermediate,22.3,0.71,9.388,110.0,Normal,0.034
25,Female,48.2,1.61,190.0,139.0,78.0,0.63,215.0,Tennis,22.6,2.0,5,Beginner,18.5,0.732,5.688,112.0,Normal,0.041
44,Male,91.7,1.74,181.0,129.0,69.0,0.52,370.0,Soccer,30.0,2.8,3,Beginner,30.5,0.713,11.859,112.0,Obese,0.031
43,Male,99.8,1.69,188.0,120.0,74.0,0.74,535.0,Aerobics,29.9,2.6,2,Intermediate,35.0,0.638,12.05,114.0,Obese,0.026
41,Female,85.9,1.89,173.0,109.0,76.0,0.63,279.0,Walking,35.7,2.3,4,Beginner,24.1,0.63,7.381,97.0,Normal,0.027
30,Male,77.6,1.77,190.0,114.0,67.0,0.86,323.0,Yoga,19.1,2.5,3,Intermediate,24.7,0.6,6.26,123.0,Normal,0.032
18,Male,71.7,1.8,205.0,153.0,60.0,0.66,331.0,Running,14.4,2.3,2,Beginner,22.2,0.746,8.359,145.0,Normal,0.032
20,Male,96.7,1.82,201.0,144.0,67.0,1.09,718.0,Soccer,18.9,2.9,4,Advanced,29.1,0.716,10.979,134.0,Overweight,0.03
42,Female,55.1,1.68,182.0,133.0,63.0,1.02,504.0,Cycling,18.7,1.9,3,Advanced,19.5,0.731,8.235,119.0,Normal,0.034
64,Male,68.2,1.67,162.0,118.0,72.0,1.05,622.0,Running,20.1,2.5,4,Advanced,24.4,0.728,9.873,90.0,Normal,0.037
43,Male,103.7,1.76,186.0,122.0,70.0,0.54,295.0,Walking,33.5,2.7,3,Beginner,33.5,0.656,9.105,116.0,Obese,0.026
31,Female,69.8,1.59,187.0,145.0,84.0,0.72,438.0,Cycling,36.1,2.2,3,Beginner,27.6,0.775,10.139,103.0,Overweight,0.032
42,Male,97.8,1.76,169.0,148.0,72.0,0.76,794.0,Running,30.3,2.7,2,Beginner,31.6,0.876,17.412,97.0,Obese,0.028
25,Female,53.6,1.7,205.0,127.0,62.0,0.9,254.0,Walking,20.2,2.1,3,Intermediate,18.5,0.62,4.704,143.0,Normal,0.039
20,Male,53.2,1.7,199.0,151.0,72.0,0.66,245.0,Tennis,12.2,2.0,5,Beginner,18.5,0.759,6.187,127.0,Normal,0.038
33,Female,79.3,1.58,195.0,148.0,68.0,0.9,681.0,Rowing,39.9,2.7,3,Intermediate,31.7,0.759,12.611,127.0,Obese,0.034
18,Female,57.2,1.69,198.0,143.0,74.0,0.51,213.0,Running,20.9,1.7,3,Beginner,20.0,0.722,6.961,124.0,Normal,0.03
39,Male,102.3,1.9,177.0,122.0,68.0,0.68,448.0,Tennis,24.1,3.0,3,Intermediate,28.4,0.689,10.98,109.0,Overweight,0.029
24,Non-binary,52.1,1.6,186.0,124.0,66.0,0.77,291.0,Boxing,18.8,2.0,3,Intermediate,20.4,0.667,6.299,120.0,Normal,0.038
49,Female,61.3,1.68,162.0,101.0,84.0,0.5,200.0,Yoga,26.9,2.1,2,Beginner,21.8,0.623,6.667,78.0,Normal,0.034
29,Female,108.6,1.76,197.0,161.0,76.0,0.5,608.0,HIIT,40.0,3.1,2,Beginner,35.0,0.817,20.267,121.0,Obese,0.029
27,Female,62.2,1.55,186.0,116.0,60.0,0.86,251.0,Yoga,29.5,2.3,2,Intermediate,25.7,0.624,4.864,126.0,Overweight,0.037
32,Non-binary,74.0,1.69,188.0,136.0,68.0,0.97,468.0,Strength Training,22.4,2.4,4,Intermediate,25.9,0.723,8.041,120.0,Overweight,0.032
30,Female,50.3,1.5,200.0,143.0,58.0,0.85,401.0,Rowing,25.6,1.7,5,Intermediate,22.3,0.715,7.863,142.0,Normal,0.034
33,Male,104.4,1.8,187.0,165.0,71.0,0.71,765.0,Running,26.1,3.2,2,Beginner,25.1,0.882,17.958,116.0,Overweight,0.031
38,Male,72.6,1.64,191.0,136.0,82.0,0.71,354.0,Soccer,24.4,2.2,3,Beginner,27.1,0.712,8.31,109.0,Overweight,0.03
28,Female,58.2,1.54,186.0,136.0,70.0,0.71,269.0,Strength Training,25.5,1.9,2,Intermediate,24.7,0.731,6.315,116.0,Normal,0.033
44,Male,82.2,1.83,169.0,140.0,73.0,0.63,580.0,CrossFit,15.7,2.7,3,Advanced,24.6,0.828,15.344,96.0,Normal,0.033
24,Male,97.9,1.8,188.0,156.0,73.0,0.5,464.0,CrossFit,26.6,2.9,3,Beginner,30.3,0.83,15.467,115.0,Obese,0.03
51,Male,62.1,1.78,178.0,131.0,72.0,0.64,377.0,Rowing,16.8,2.2,5,Intermediate,19.5,0.736,9.818,106.0,Normal,0.035
35,Male,90.9,1.77,180.0,124.0,75.0,0.74,436.0,Running,25.7,2.4,4,Intermediate,29.0,0.689,9.82,105.0,Overweight,0.026
20,Male,68.9,1.92,201.0,139.0,61.0,1.04,472.0,Soccer,5.2,2.3,5,Advanced,18.7,0.692,7.564,140.0,Normal,0.033
18,Female,58.3,1.61,205.0,138.0,75.0,0.5,200.0,Yoga,28.6,2.1,4,Beginner,22.5,0.673,6.667,130.0,Normal,0.036
27,Female,83.9,1.61,193.0,124.0,71.0,0.54,252.0,Walking,36.8,2.6,3,Beginner,32.2,0.642,7.778,122.0,Obese,0.031
31,Female,89.0,1.76,192.0,110.0,67.0,0.7,480.0,Running,33.2,2.6,5,Advanced,28.7,0.573,11.429,125.0,Overweight,0.029
62,Male,51.7,1.5,166.0,104.0,75.0,0.73,200.0,Yoga,28.3,2.0,3,Intermediate,23.0,0.627,4.566,91.0,Normal,0.039
29,Male,103.4,1.81,193.0,122.0,76.0,0.68,365.0,Pilates,29.2,2.6,3,Beginner,31.6,0.632,8.946,117.0,Obese,0.025
18,Male,64.7,1.81,188.0,120.0,73.0,0.87,296.0,Yoga,11.6,2.3,5,Intermediate,19.7,0.638,5.67,115.0,Normal,0.036
25,Male,93.0,1.86,188.0,145.0,63.0,0.88,529.0,Running,14.7,2.8,2,Advanced,26.8,0.771,10.019,125.0,Overweight,0.03
35,Female,64.9,1.69,176.0,138.0,80.0,0.67,332.0,Soccer,27.1,2.0,2,Beginner,22.7,0.784,8.259,96.0,Normal,0.031
20,Male,82.7,1.73,198.0,132.0,72.0,0.8,486.0,Running,18.0,2.4,5,Advanced,27.8,0.667,10.125,126.0,Overweight,0.029
26,Male,81.4,1.67,201.0,136.0,70.0,0.85,494.0,Boxing,33.8,2.5,4,Intermediate,29.3,0.677,9.686,131.0,Overweight,0.031
20,Female,72.1,1.63,200.0,151.0,76.0,0.88,646.0,Cycling,30.7,2.5,2,Intermediate,27.2,0.755,12.235,124.0,Overweight,0.035
34,Female,54.6,1.58,179.0,130.0,63.0,0.68,274.0,Aerobics,25.9,2.0,4,Intermediate,22.0,0.726,6.716,116.0,Normal,0.037
57,Male,72.9,1.74,168.0,130.0,70.0,0.81,553.0,Rowing,19.7,2.3,4,Intermediate,24.0,0.774,11.379,98.0,Normal,0.032
39,Female,65.0,1.76,175.0,119.0,76.0,0.68,203.0,Yoga,27.1,2.1,2,Beginner,21.0,0.68,4.975,99.0,Normal,0.032
37,Male,95.3,1.8,183.0,134.0,74.0,0.57,423.0,Tennis,27.9,2.6,3,Beginner,29.5,0.732,12.368,109.0,Overweight,0.027
33,Male,74.1,1.75,183.0,122.0,72.0,0.88,448.0,Aerobics,17.3,2.3,5,Advanced,24.2,0.667,8.485,111.0,Normal,0.031
28,Male,63.4,1.85,196.0,149.0,74.0,0.58,370.0,Rowing,12.5,2.0,2,Beginner,18.5,0.76,10.632,122.0,Normal,0.032
34,Male,56.2,1.67,186.0,108.0,72.0,0.87,219.0,Pilates,10.9,2.0,4,Advanced,20.2,0.581,4.195,114.0,Normal,0.036
40,Male,109.9,1.9,177.0,123.0,71.0,0.77,601.0,Soccer,25.6,3.2,5,Intermediate,30.3,0.695,13.009,106.0,Obese,0.029
37,Male,75.1,1.81,188.0,138.0,67.0,0.88,446.0,Boxing,17.8,2.4,4,Intermediate,22.9,0.734,8.447,121.0,Normal,0.032
23,Female,71.9,1.68,193.0,130.0,70.0,0.93,510.0,Running,24.1,2.2,5,Beginner,25.4,0.674,9.14,123.0,Overweight,0.031
45,Male,76.1,1.83,184.0,156.0,72.0,0.55,416.0,Running,20.4,2.4,5,Beginner,22.8,0.848,12.606,112.0,Normal,0.032
18,Female,59.0,1.65,204.0,156.0,73.0,0.55,216.0,Aerobics,23.8,2.0,3,Beginner,21.7,0.765,6.545,131.0,Normal,0.034
50,Male,73.6,1.74,165.0,118.0,65.0,0.63,454.0,Rowing,19.5,2.5,4,Intermediate,24.2,0.715,12.011,100.0,Normal,0.034
32,Male,82.3,1.69,183.0,137.0,82.0,0.61,350.0,Aerobics,26.7,2.4,3,Beginner,28.8,0.749,9.563,101.0,Overweight,0.029
22,Female,96.7,1.78,200.0,148.0,66.0,0.59,410.0,Strength Training,35.6,2.6,2,Beginner,30.6,0.74,11.582,134.0,Obese,0.027
64,Male,82.3,1.77,160.0,100.0,81.0,0.5,200.0,Yoga,23.0,2.4,4,Beginner,26.1,0.625,6.667,79.0,Overweight,0.029
60,Male,97.2,1.85,160.0,119.0,76.0,0.5,323.0,Running,28.3,3.0,5,Beginner,28.5,0.744,10.767,84.0,Overweight,0.031
45,Female,68.6,1.64,165.0,128.0,62.0,0.93,623.0,Swimming,31.7,2.3,5,Intermediate,25.7,0.776,11.165,103.0,Overweight,0.034
26,Female,93.9,1.64,198.0,133.0,75.0,0.69,337.0,Walking,40.0,2.6,2,Beginner,35.0,0.672,8.14,123.0,Obese,0.028
26,Female,73.2,1.68,200.0,117.0,75.0,0.71,265.0,Walking,28.8,2.0,4,Intermediate,25.8,0.585,6.221,125.0,Overweight,0.027
50,Female,51.9,1.67,167.0,113.0,71.0,0.8,310.0,Running,21.1,1.8,4,Intermediate,18.5,0.677,6.458,96.0,Normal,0.035
30,Male,66.6,1.74,185.0,140.0,71.0,0.63,428.0,CrossFit,16.5,2.2,4,Intermediate,22.1,0.757,11.323,114.0,Normal,0.033
31,Female,59.3,1.71,183.0,127.0,63.0,0.62,243.0,Running,23.9,1.8,5,Intermediate,20.4,0.694,6.532,120.0,Normal,0.03
34,Male,94.3,1.84,191.0,138.0,67.0,0.95,627.0,Strength Training,22.7,2.7,2,Intermediate,27.8,0.723,11.0,124.0,Overweight,0.029
24,Male,81.5,1.79,200.0,154.0,66.0,0.66,515.0,Rowing,18.4,2.7,3,Intermediate,25.3,0.77,13.005,134.0,Overweight,0.033
36,Male,73.9,1.66,178.0,125.0,74.0,0.88,439.0,Tennis,16.1,2.2,2,Advanced,26.7,0.702,8.314,104.0,Overweight,0.03
22,Male,100.8,1.84,203.0,150.0,78.0,0.66,443.0,Tennis,24.9,2.7,3,Beginner,29.8,0.739,11.187,125.0,Overweight,0.027
30,Female,56.8,1.69,188.0,136.0,58.0,0.84,310.0,Tennis,16.1,2.1,4,Advanced,19.9,0.723,6.151,130.0,Normal,0.037
52,Female,68.0,1.56,172.0,123.0,78.0,0.7,578.0,Swimming,35.4,2.3,3,Intermediate,27.8,0.715,13.762,94.0,Overweight,0.034
23,Male,69.8,1.87,187.0,142.0,70.0,0.62,428.0,Cycling,13.5,2.3,3,Beginner,19.9,0.759,11.505,117.0,Normal,0.033
25,Female,84.7,1.58,202.0,168.0,70.0,0.79,755.0,Running,40.0,2.4,4,Beginner,33.9,0.832,15.928,132.0,Obese,0.028
19,Male,94.6,1.87,210.0,164.0,79.0,0.7,516.0,Aerobics,20.0,2.7,2,Beginner,27.1,0.781,12.286,131.0,Overweight,0.029
27,Female,66.4,1.73,184.0,103.0,68.0,1.16,361.0,Pilates,21.5,2.3,5,Professional,22.3,0.56,5.187,116.0,Normal,0.035
52,Male,80.9,1.85,177.0,102.0,69.0,0.7,312.0,Pilates,16.4,2.3,4,Advanced,23.6,0.576,7.429,108.0,Normal,0.028
25,Female,58.7,1.55,189.0,145.0,64.0,0.55,252.0,Boxing,36.0,2.0,2,Beginner,24.4,0.767,7.636,125.0,Normal,0.034
34,Male,73.0,1.79,193.0,138.0,61.0,0.5,248.0,Soccer,15.9,2.1,3,Beginner,22.8,0.715,8.267,132.0,Normal,0.029
34,Female,61.2,1.59,190.0,142.0,69.0,0.68,316.0,Strength Training,32.7,2.2,4,Beginner,24.3,0.747,7.745,121.0,Normal,0.036
36,Male,68.6,1.7,183.0,111.0,68.0,1.01,348.0,Pilates,16.4,2.2,5,Advanced,23.8,0.607,5.743,115.0,Normal,0.032
19,Male,94.7,1.83,201.0,135.0,74.0,0.73,523.0,Soccer,22.3,3.0,2,Intermediate,28.4,0.672,11.941,127.0,Overweight,0.032
42,Female,69.2,1.75,183.0,151.0,76.0,0.75,392.0,Swimming,26.9,2.3,2,Beginner,22.7,0.825,8.711,107.0,Normal,0.033
58,Male,64.6,1.71,160.0,100.0,73.0,1.08,327.0,Pilates,17.1,2.0,5,Advanced,22.1,0.625,5.046,87.0,Normal,0.031
26,Female,72.2,1.56,184.0,147.0,72.0,0.5,375.0,CrossFit,32.2,2.0,4,Intermediate,29.6,0.799,12.5,112.0,Overweight,0.028
35,Female,74.2,1.58,188.0,139.0,73.0,0.85,549.0,Swimming,40.0,2.6,3,Beginner,29.9,0.739,10.765,115.0,Overweight,0.035
39,Male,71.1,1.9,171.0,132.0,70.0,0.64,501.0,HIIT,16.4,2.1,3,Intermediate,19.7,0.772,13.047,101.0,Normal,0.03
18,Female,70.9,1.67,198.0,136.0,70.0,0.71,322.0,Running,29.8,2.2,3,Intermediate,25.5,0.687,7.559,128.0,Overweight,0.031
60,Female,53.1,1.58,160.0,125.0,80.0,0.73,392.0,Swimming,31.4,1.9,3,Beginner,21.4,0.781,8.95,80.0,Normal,0.036
27,Male,76.8,1.77,189.0,142.0,71.0,0.73,375.0,Strength Training,20.7,2.5,2,Beginner,24.5,0.751,8.562,118.0,Normal,0.033
18,Female,57.2,1.65,193.0,140.0,65.0,0.62,240.0,Boxing,24.1,2.1,3,Intermediate,21.0,0.725,6.452,128.0,Normal,0.037
28,Female,73.5,1.68,195.0,144.0,79.0,0.57,296.0,Boxing,31.3,2.3,2,Beginner,26.0,0.738,8.655,116.0,Overweight,0.031
18,Male,83.6,1.71,199.0,139.0,69.0,0.74,462.0,Tennis,23.2,2.6,4,Intermediate,28.6,0.698,10.405,130.0,Overweight,0.031
53,Male,74.5,1.59,176.0,134.0,76.0,1.04,754.0,Swimming,24.6,2.7,5,Advanced,29.4,0.761,12.083,100.0,Overweight,0.036
27,Female,75.3,1.66,186.0,136.0,66.0,0.6,315.0,Tennis,30.4,2.4,2,Beginner,27.5,0.731,8.75,120.0,Overweight,0.032
40,Male,87.9,1.85,188.0,135.0,72.0,0.72,569.0,Cycling,26.4,2.7,4,Beginner,25.8,0.718,13.171,116.0,Overweight,0.031
38,Male,99.0,1.92,182.0,121.0,80.0,0.53,256.0,Pilates,25.7,2.7,4,Beginner,26.9,0.665,8.05,102.0,Overweight,0.027
50,Female,59.2,1.53,176.0,128.0,82.0,0.81,362.0,Aerobics,32.1,1.9,4,Intermediate,25.2,0.727,7.449,94.0,Overweight,0.032
20,Male,107.5,1.87,196.0,114.0,66.0,0.77,428.0,Running,25.1,3.2,4,Intermediate,30.7,0.582,9.264,130.0,Obese,0.03
25,Male,77.9,1.78,192.0,130.0,73.0,0.88,470.0,Aerobics,19.3,2.3,5,Intermediate,24.6,0.677,8.902,119.0,Normal,0.03
18,Female,48.4,1.62,194.0,114.0,73.0,0.84,200.0,Pilates,20.6,1.8,3,Intermediate,18.5,0.588,3.968,121.0,Normal,0.037
33,Female,45.0,1.52,186.0,125.0,66.0,0.69,208.0,Tennis,20.8,1.9,4,Intermediate,18.5,0.672,5.024,120.0,Normal,0.042
57,Male,91.6,1.74,169.0,122.0,83.0,0.66,438.0,Boxing,34.6,2.7,2,Beginner,30.3,0.722,11.061,86.0,Obese,0.029
57,Female,52.1,1.68,160.0,138.0,78.0,0.5,288.0,CrossFit,23.8,1.9,5,Beginner,18.5,0.862,9.6,82.0,Normal,0.036
55,Female,71.5,1.64,174.0,136.0,71.0,0.82,491.0,Swimming,31.1,2.4,5,Intermediate,26.4,0.782,9.98,103.0,Overweight,0.034
41,Female,71.6,1.7,170.0,104.0,67.0,0.81,294.0,Walking,28.3,2.1,3,Beginner,24.7,0.612,6.049,103.0,Normal,0.029
38,Male,87.8,1.73,191.0,157.0,77.0,0.63,570.0,Swimming,25.8,2.4,5,Beginner,29.3,0.822,15.079,114.0,Overweight,0.027
50,Female,93.9,1.81,171.0,116.0,64.0,0.73,479.0,Aerobics,37.2,2.5,3,Intermediate,28.8,0.678,10.936,107.0,Overweight,0.027
41,Female,101.8,1.71,173.0,125.0,70.0,0.61,458.0,Tennis,40.0,3.1,3,Beginner,35.0,0.723,12.514,103.0,Obese,0.03
32,Female,58.0,1.61,186.0,137.0,73.0,0.9,473.0,Cycling,24.2,2.2,3,Intermediate,22.3,0.737,8.759,113.0,Normal,0.038
24,Female,61.3,1.64,198.0,150.0,73.0,0.64,329.0,Swimming,29.3,2.3,2,Beginner,22.8,0.758,8.568,125.0,Normal,0.038
60,Male,75.9,1.72,160.0,128.0,74.0,0.86,716.0,Running,19.0,2.6,5,Intermediate,25.6,0.8,13.876,86.0,Overweight,0.034
49,Female,50.7,1.59,181.0,143.0,88.0,0.7,358.0,Rowing,29.8,2.0,3,Beginner,20.2,0.79,8.524,93.0,Normal,0.039
30,Female,68.8,1.68,183.0,139.0,71.0,0.74,521.0,Running,31.2,2.0,3,Intermediate,24.3,0.76,11.734,112.0,Normal,0.029
51,Male,84.9,1.74,175.0,150.0,78.0,0.5,448.0,HIIT,25.6,2.7,2,Beginner,27.9,0.857,14.933,97.0,Overweight,0.032
42,Male,98.5,1.89,179.0,134.0,69.0,0.68,447.0,Aerobics,25.2,3.0,4,Beginner,27.5,0.749,10.956,110.0,Overweight,0.03
37,Male,98.6,1.77,187.0,135.0,73.0,0.59,441.0,Boxing,29.4,2.8,2,Beginner,31.5,0.722,12.458,114.0,Obese,0.028
28,Male,63.1,1.73,191.0,149.0,78.0,0.82,447.0,Swimming,13.4,2.4,3,Beginner,21.2,0.78,9.085,113.0,Normal,0.038
36,Female,71.9,1.59,187.0,110.0,62.0,0.92,325.0,Walking,33.9,2.5,4,Advanced,28.3,0.588,5.888,125.0,Overweight,0.035
52,Female,85.7,1.7,175.0,136.0,75.0,0.7,397.0,Soccer,40.0,2.7,3,Intermediate,29.7,0.777,9.452,100.0,Overweight,0.032
27,Female,46.3,1.58,186.0,134.0,79.0,1.01,398.0,Swimming,24.3,1.7,3,Intermediate,18.5,0.72,6.568,107.0,Normal,0.037
27,Female,77.0,1.7,196.0,124.0,71.0,0.7,258.0,Yoga,33.3,2.3,4,Beginner,26.5,0.633,6.143,125.0,Overweight,0.03
18,Male,68.4,1.79,188.0,159.0,66.0,0.86,643.0,Running,14.5,2.1,5,Intermediate,21.2,0.846,12.461,122.0,Normal,0.031
37,Male,93.3,1.8,178.0,131.0,75.0,0.6,390.0,Soccer,27.1,2.9,5,Beginner,28.7,0.736,10.833,103.0,Overweight,0.031
40,Female,61.5,1.66,175.0,132.0,76.0,0.55,257.0,Running,27.2,2.0,3,Beginner,22.3,0.754,7.788,99.0,Normal,0.033
45,Male,83.0,1.8,170.0,128.0,75.0,0.59,330.0,Soccer,26.3,2.5,3,Beginner,25.5,0.753,9.322,95.0,Overweight,0.03
18,Female,78.6,1.57,202.0,133.0,75.0,0.68,278.0,Walking,40.0,2.2,4,Beginner,31.9,0.658,6.814,127.0,Obese,0.028
